user_id,menu_id
25226,10
25226,79
25226,57
25226,80
24512,3
24512,4
27857,43
27857,51
27857,94
83853,26
83853,65
83853,8
83853,39
540,18
540,99
540,49
540,89
95767,23
95767,27
95767,44
95767,36
95767,93
95767,94
95767,39
95767,47
23249,81
23249,64
44111,41
44111,71
44111,4
44111,53
6512,23
6512,42
6512,66
6512,76
6512,48
6512,77
31576,17
31576,57
31576,65
31576,25
31576,51
34717,10
34717,9
34717,22
93723,2
93723,52
93723,82
93723,69
93723,21
11512,84
58883,15
58883,6
58883,74
58883,24
58883,85
58883,90
58883,41
58883,81
90729,30
90729,16
90729,44
90729,48
90729,13
90729,38
90729,85
90729,71
90729,75
90729,60
30463,72
30463,27
30463,77
30463,100
30463,58
30463,57
30463,10
30463,52
55374,46
55374,87
55374,38
55374,90
51435,81
29374,33
29374,75
29374,45
29374,92
29374,7
29374,19
29374,53
29374,62
90734,96
90734,93
90734,62
11226,18
11226,88
11226,19
11226,77
11226,78
11226,99
11226,49
11226,61
11226,47
11226,41
12017,93
12017,43
12017,92
12017,55
12017,100
12017,34
12672,64
12672,28
12672,14
12672,79
12672,25
12672,35
12672,81
12672,100
12672,5
12672,92
80528,27
80528,25
80528,87
80528,9
80528,52
80528,91
80528,3
80528,18
80528,35
59957,78
59957,83
59957,47
59957,51
59957,67
59957,85
59957,6
59228,69
59228,27
59228,52
77383,77
77383,23
77383,1
77383,100
97793,94
97793,6
97793,48
97793,55
97793,29
97793,19
97793,17
97793,2
96440,33
96440,1
96440,87
96440,12
96440,22
91751,91
69456,34
69456,96
69456,98
69456,81
26729,67
26729,81
50657,3
50657,55
85725,58
85725,48
85725,26
85725,83
85725,18
85725,95
60250,79
60250,33
60250,76
60250,74
60250,65
60250,18
60250,30
60250,44
60250,52
54185,37
54185,33
54185,38
83491,84
11328,41
1693,66
1693,45
40153,72
40153,33
40153,43
40153,4
40153,85
55315,31
55315,69
55315,38
55315,74
55315,57
55315,75
42154,50
42154,47
42154,78
42154,19
42154,84
42154,69
37567,33
37567,1
84814,82
84814,89
84814,90
84814,64
84814,31
84814,34
84814,14
84814,83
52506,43
52506,68
52506,6
52506,24
52506,25
52506,39
52506,54
52506,93
52506,94
83425,11
83425,58
83425,40
83425,25
83425,57
83425,33
83425,89
83425,50
81621,98
81621,22
81621,13
81621,89
81621,83
81621,23
81621,39
81621,21
81621,49
81621,16
4853,22
4853,92
4853,56
4853,2
4853,24
4853,33
4853,89
4853,26
4853,68
72044,33
72044,10
72044,1
72044,67
69611,68
69611,74
69611,1
69611,53
69611,71
96609,39
96609,90
99882,59
99882,25
99882,89
99882,85
99882,40
99882,72
99882,56
82808,31
82808,83
82808,24
82808,60
82808,90
82808,7
82808,43
82808,34
79651,84
79651,50
79651,21
79651,67
62081,37
62081,73
62081,24
62081,16
62081,46
62081,67
62081,42
30902,25
45258,85
45258,37
45258,83
45258,22
45258,70
45258,17
58391,30
58391,47
58391,11
58391,77
58391,84
58391,79
8350,32
8350,16
90511,98
90511,4
90511,79
90511,43
90511,40
85137,30
20523,45
20523,90
20523,64
20523,80
20523,27
20523,83
20523,96
20523,72
20523,75
68134,41
68134,13
67565,100
67565,22
67565,59
67565,82
67565,58
67565,21
67565,71
67565,80
67565,91
67565,46
85796,93
85796,63
85796,50
85796,97
85796,91
85796,42
85796,80
85796,96
85796,88
85796,45
72652,14
72652,44
72652,77
72652,6
72652,79
72652,39
29865,77
29865,24
29865,69
84219,5
31858,28
31858,36
31858,87
31858,11
31858,42
31858,90
31858,21
31858,96
31858,38
31858,100
5615,78
5615,95
5615,28
5615,52
5615,85
5615,27
5615,69
5615,50
44210,83
44210,84
44210,45
44210,57
44210,29
44210,64
18475,97
18475,92
18475,1
14376,22
14376,61
14376,6
14376,47
14376,86
14376,11
14376,7
88952,88
88952,87
88952,81
88952,51
88952,19
88952,83
88952,5
88952,85
88952,49
88952,62
50424,58
50424,94
50696,33
50696,3
50696,74
50696,37
50696,39
50696,68
50696,83
78870,14
78870,20
78870,70
42268,36
42268,30
42268,50
42268,71
42268,85
42268,49
42268,86
42268,52
42268,13
42268,72
44212,79
44212,18
44212,53
44212,4
44212,80
64467,91
64467,100
64467,37
64467,17
64467,25
64467,66
64467,33
64467,70
64467,83
28588,73
28588,75
28588,89
28588,37
28588,12
69967,6
69967,95
69967,47
69967,48
82401,83
82401,75
82401,71
82401,16
82401,87
82401,26
82401,46
82401,65
82401,72
82401,64
93282,98
93282,62
93282,77
93282,31
93282,7
93282,51
93282,10
23444,96
23444,49
23444,53
23444,80
23444,69
23444,98
97481,1
97481,80
97481,93
97481,85
67598,100
67598,82
67598,41
67598,2
67598,62
81375,17
81375,26
81375,3
81375,87
81375,37
81375,30
81375,2
61404,79
61404,60
61404,87
61404,38
61404,35
61404,86
61404,95
61404,42
61404,66
61404,57
2744,23
2744,3
2744,7
2744,99
2744,75
2744,43
2744,39
6112,68
6112,93
6112,7
91357,61
91357,87
91357,60
91357,41
91357,13
32807,25
32807,15
32807,21
32807,50
6717,26
6717,46
6717,97
6717,41
47069,24
47069,8
89193,53
89193,19
89193,58
91138,54
91138,61
91138,53
91138,21
91138,79
91138,1
91138,100
91138,30
91138,6
25608,8
9479,30
55419,73
55419,85
55419,6
55419,28
55419,63
55419,41
55419,35
55419,69
55419,4
55419,13
45975,63
45975,44
45975,94
45975,51
45975,16
45975,45
24220,26
24220,34
24220,6
24220,46
24220,85
24220,20
24220,75
24220,43
24220,29
24220,71
17123,42
17123,60
17123,41
17123,6
17123,65
17123,51
67908,41
67908,91
67908,11
67908,35
67908,32
67908,85
67908,18
67908,38
67908,86
67908,66
74621,49
74621,84
74621,29
74621,1
74621,7
20658,100
20658,75
91687,1
91687,23
91687,25
91687,70
47727,77
47727,13
47727,57
42093,79
42093,9
42093,98
42093,50
42093,43
42093,96
42093,13
42093,64
42093,32
42093,100
6254,80
45403,72
45403,80
45403,75
45403,100
4710,57
4710,32
4710,58
4710,83
4710,64
4710,30
4710,19
42856,87
42856,40
42856,65
38514,43
36901,5
36901,18
36901,16
36901,33
36901,58
36901,53
36901,23
36901,97
36901,38
57511,66
98164,46
98164,15
98164,64
98164,33
98164,72
98164,29
98164,53
98164,78
98164,34
98164,26
86162,86
86162,19
86162,80
86162,49
32802,41
32802,60
32802,47
32802,95
11138,16
11138,1
11138,65
11138,3
11138,79
11138,78
11138,64
11138,52
11138,76
83834,9
83834,30
83834,81
83834,66
83834,25
83834,71
83834,31
83834,65
83834,57
83834,75
26362,44
29880,78
80497,96
80497,43
1904,58
1904,97
295,82
295,51
90856,58
90856,52
90856,59
90856,31
43454,57
43454,48
43454,100
43454,61
16542,19
16542,74
16542,63
16542,26
16542,23
16542,92
55563,36
55563,73
55563,6
1135,38
1135,82
83664,28
83664,4
83664,90
83664,76
83664,47
83664,5
83664,48
83664,41
83664,8
12204,48
12204,4
12204,39
20697,78
20697,83
20697,58
20697,12
20697,15
53860,36
53860,49
53860,30
53860,59
53860,72
53860,50
53860,54
53860,6
53860,18
16190,70
16190,47
16190,31
16190,76
16190,22
16190,57
16190,74
16190,99
16190,49
16190,52
1987,86
1987,31
1987,46
1987,54
1987,89
1987,29
1987,79
1987,68
1987,74
47453,97
38214,46
30022,36
30022,88
30022,6
30022,20
30022,78
30022,68
30022,93
30022,66
30022,5
1657,29
80357,26
80357,88
80357,11
80357,60
80357,29
80357,71
80357,16
80357,97
80357,47
82046,5
82046,63
82046,9
82046,86
55020,81
55020,76
55020,88
55020,5
55020,46
55020,74
55020,70
36428,60
36428,45
36428,39
36428,55
90613,2
90613,58
90613,96
90613,1
90613,11
90613,43
55826,49
55826,1
55826,77
55826,70
71682,31
71682,49
71682,57
71682,22
71682,9
71682,24
71682,51
3002,13
13078,100
13078,68
13078,33
13078,54
13078,26
13078,60
13078,30
13078,12
13078,61
19079,30
19079,17
19079,85
19079,53
19079,56
19079,23
32882,53
29271,8
29271,66
29271,18
29271,3
29271,95
29271,98
29271,35
29271,16
63491,75
63491,30
63491,39
63491,57
50778,21
50778,93
50778,43
50778,91
50778,74
50778,28
50778,14
50778,65
91181,45
91181,20
18658,55
18658,59
67148,49
67148,27
67148,80
67148,99
67148,96
67148,100
67148,13
67148,15
67148,60
67148,98
25860,83
28006,90
28006,3
28006,9
38659,91
38659,51
38659,13
38659,39
38659,67
10006,19
10006,74
10006,24
10006,89
10006,92
10006,29
10006,62
19842,20
22736,56
22736,91
22736,72
22736,50
22736,18
22736,9
22736,45
22736,54
7978,40
7978,29
7978,13
7978,96
7978,62
7978,76
7978,80
7978,74
84480,63
84480,64
84480,30
84480,79
84480,98
84480,83
84480,58
84480,25
84480,95
84480,13
29889,56
29889,5
29889,67
29889,89
29889,64
14644,87
14644,72
14644,82
14644,33
14644,46
14644,94
14644,37
14644,18
14644,2
14644,78
88584,92
88584,21
88584,75
37121,42
37121,65
37121,13
88291,86
88291,40
88291,72
18971,63
18971,77
18971,1
18971,22
18971,51
18971,91
18971,7
18971,39
18971,18
18971,99
38878,88
38878,44
38878,92
38878,25
38878,90
76726,64
76726,91
72302,50
72302,4
72302,52
72302,81
72302,3
38565,32
38565,56
45077,13
45077,99
91488,85
91488,79
91488,12
91488,90
91488,34
91488,40
91488,13
91488,22
91488,55
68660,40
68660,77
68660,87
68660,68
68660,59
68660,13
68660,72
19453,70
19453,12
9538,52
9538,25
9538,93
9538,87
9538,35
9538,80
9538,71
9538,92
9538,62
9538,73
97589,21
97589,26
97589,93
48092,44
48092,41
48092,11
48092,5
48092,43
48092,1
51313,97
51313,46
51313,9
51313,99
51313,53
76527,5
76527,41
76527,98
76527,8
76527,85
69545,36
69545,89
69545,31
69545,79
63885,21
63885,32
63885,33
63885,58
63885,13
63885,27
4745,17
4745,3
4745,71
4745,38
4745,81
4745,13
4745,26
4745,79
4745,18
4745,7
15221,86
15221,24
15221,30
71861,17
71861,32
71861,9
71861,36
71861,8
71861,61
71861,90
71861,35
71861,24
71861,52
44934,57
44934,35
44934,75
44934,52
44934,18
44934,73
44934,49
44934,44
44934,91
59311,49
59311,8
4951,96
4951,91
4951,31
4951,54
4951,59
4951,84
4951,58
33542,26
33542,45
33542,68
33542,1
58449,5
58449,39
58449,92
58449,100
58449,15
82407,20
82407,38
6416,51
6416,13
6416,20
6416,78
6416,89
14516,62
14516,48
14516,28
14516,73
93300,41
93300,75
93300,50
93300,24
93300,55
93300,44
93300,32
93300,38
93300,13
99429,14
99429,21
99429,91
99429,49
85046,56
85046,66
85046,38
85046,85
85046,48
72299,10
72299,76
72299,65
72299,6
92596,59
92596,77
92596,63
92596,50
92596,28
18645,20
55567,61
55567,45
55567,23
67616,6
67616,1
67616,48
67616,63
67616,50
67616,91
67616,72
22978,17
22978,94
22978,1
14280,93
14280,99
14280,22
14280,29
30448,100
30448,23
30448,54
30448,13
30448,10
30448,73
30448,95
30448,39
30448,12
65632,62
65632,32
65632,97
65632,88
65632,52
65632,19
65632,95
65632,46
65632,68
65632,40
49934,64
49934,20
49934,95
49934,88
31150,38
31150,35
31150,81
31150,13
31150,53
31150,7
81920,9
81920,75
81920,61
81920,95
81920,90
18037,84
18037,54
18037,48
18037,34
18037,67
18037,76
17327,34
17327,29
570,41
570,93
570,37
570,89
570,86
570,70
570,29
570,88
24140,68
24140,62
58415,25
58415,73
58415,67
58415,93
58415,33
81424,7
81424,22
81424,89
81424,11
81424,45
81424,96
40275,15
40275,47
40275,5
40275,23
40275,66
40275,36
40275,46
40275,51
44090,62
44090,85
44090,13
44090,59
44090,87
44090,30
44090,4
44090,68
44090,55
41639,82
41639,27
41639,96
41639,37
41639,44
29843,4
29843,13
29843,43
29843,33
29843,46
29843,26
29843,58
29843,78
29843,23
4734,7
4734,43
4734,31
32941,84
32941,12
32941,81
32941,63
21808,28
21808,77
21808,52
21808,11
21808,94
21808,83
21808,59
21808,32
21808,15
59495,65
59495,68
59495,74
59495,44
2441,58
2441,90
2441,12
42569,75
42569,14
42569,46
42569,53
42569,20
42569,81
42569,100
42569,30
42569,23
59047,63
59047,40
59047,99
59047,33
59047,76
59047,41
59047,26
59047,90
97680,28
97680,42
97680,79
97680,4
54603,78
54603,71
54603,39
54603,69
54603,21
75185,62
75185,71
75185,38
75185,53
30539,37
30539,25
30539,8
30539,71
30539,29
30539,77
30539,95
30539,12
30539,5
5274,26
5274,84
5274,15
5274,74
5274,96
21641,4
21641,41
21641,69
15646,2
15646,91
83185,43
83185,83
83185,54
83185,15
83185,73
83185,1
51989,70
51989,63
51989,15
51989,42
51989,33
51989,98
51989,7
51989,60
51989,73
51989,79
55622,61
55622,35
55622,48
55622,44
26636,62
85270,39
85270,91
42629,28
42629,23
42629,67
42629,64
42629,63
42629,31
42629,71
42629,87
42629,38
42629,83
72596,24
72596,8
72596,88
72596,38
72596,23
72596,60
72596,2
72596,37
72596,17
62020,24
62020,97
67813,97
67813,41
67813,76
67813,42
67813,81
67813,66
67813,35
67813,10
67813,57
54876,57
54876,70
54876,47
54876,22
54876,91
80645,79
80645,25
80645,9
80645,42
80645,99
80645,43
80645,27
99433,49
99433,71
99433,84
99433,50
99433,57
99433,19
99433,76
99433,82
99433,3
28937,30
28937,52
28937,76
28937,48
28937,49
28937,41
28937,19
28937,96
774,20
774,12
774,6
774,13
774,82
774,30
774,79
774,48
90277,21
90277,8
90277,30
90277,17
90277,46
90277,51
90277,83
90277,1
90277,44
90277,67
82400,98
82400,63
82400,58
82400,6
24335,62
24335,55
24335,63
24335,84
24335,61
24335,71
48414,45
16098,82
16098,37
16098,86
16098,83
16098,25
16098,6
16098,100
18836,37
18836,2
18836,51
18836,60
18836,41
18836,21
18836,85
29734,78
29734,42
29734,6
29734,3
29734,47
29734,93
29734,20
29734,61
79725,88
85453,66
85453,64
85453,27
69147,13
69147,38
78579,84
78579,4
78579,1
78579,22
78579,7
78579,63
78579,87
78579,51
78579,13
41954,80
41954,86
41954,18
41954,20
41954,27
60354,99
60354,91
15685,97
26208,92
26208,2
26208,48
26208,41
26208,78
26208,14
26208,21
26208,30
26208,8
33324,69
33324,71
33324,96
33324,50
33324,53
33324,8
33324,79
33324,13
33324,60
33324,14
98656,50
98656,80
98656,44
98656,16
98656,35
98656,28
98656,26
98656,29
98656,67
16393,32
16393,26
16393,35
16393,17
16393,92
16689,24
16689,89
16689,95
16689,79
16689,13
16689,10
16689,48
16689,31
94716,79
94716,49
94716,87
89567,44
89567,42
89567,100
89567,35
89567,99
89567,5
89567,96
89567,79
89567,17
89567,84
46150,2
46150,56
46150,71
46150,48
46150,50
46150,36
75628,82
75628,53
75628,77
75628,50
75628,96
75628,36
75628,92
75628,86
75628,79
75628,54
30689,84
30689,29
30689,86
30689,78
78145,4
78145,51
78145,40
78145,60
78145,36
78145,99
97516,88
97516,80
97516,83
97516,63
97516,55
97516,38
97516,75
97516,25
97516,76
70489,47
70489,38
70489,55
70489,86
70489,46
70489,83
70489,93
60314,67
60314,86
60314,47
60314,92
60314,12
60314,14
60314,52
60314,79
1406,58
1406,65
1406,32
1406,48
1406,57
1406,89
1406,51
1406,77
1406,24
76087,78
95552,13
95552,5
95552,77
95552,74
95552,89
95552,79
95552,24
8924,41
8924,97
8924,32
8924,60
8924,3
8924,68
27936,55
81961,89
81961,2
36380,61
36380,2
36380,62
36380,21
36380,42
36380,56
36380,51
36380,80
36380,28
26625,56
26625,26
26625,96
26625,2
56370,36
56370,62
56370,42
56370,25
56370,87
56370,35
56370,5
56370,54
49047,19
82875,100
82875,88
82875,69
82875,53
82875,21
82875,32
5090,48
5090,94
5090,13
51508,53
51508,59
51508,50
51508,75
51508,84
51508,54
51508,48
93796,52
93796,60
93796,36
93796,44
93796,91
93796,8
93796,31
93796,11
93796,6
46045,86
46045,57
17240,68
17240,49
17240,89
17240,25
17240,14
17240,72
17240,4
17240,65
17240,5
17240,26
73321,69
73321,90
73321,82
73321,48
73321,23
73321,72
73321,22
73321,100
73321,99
73321,54
72046,91
72046,39
72046,54
72046,22
72046,17
72046,63
72046,45
72046,72
49229,54
49229,20
49229,9
49229,5
81802,59
81802,15
81802,4
81802,32
81802,60
81802,19
81802,7
81802,29
48292,49
48292,38
48292,51
48292,86
48292,84
48292,62
36808,10
36808,100
36808,84
36808,61
36808,39
36808,48
36808,69
36808,87
36808,32
7771,96
7771,1
7771,98
7771,3
7771,71
44641,31
44641,50
44641,91
78746,13
78746,63
78746,33
78746,59
78746,71
78746,30
78746,58
75282,47
75282,93
75282,49
77133,15
77133,39
77133,12
77133,85
77133,52
77133,76
12391,35
12391,30
26697,56
26697,64
26697,62
26697,9
26697,44
13741,43
13741,47
13741,98
13741,28
13741,73
13741,11
13741,97
13741,99
39652,79
39652,21
39652,38
39652,93
39652,39
39652,55
39652,6
50700,61
50700,45
50700,51
50700,100
50700,97
50700,80
50700,66
50700,40
50700,16
50700,88
95387,40
95387,32
95387,86
95387,22
95387,4
95387,35
95387,19
55117,22
55117,13
55117,82
55117,79
55117,33
23281,91
23281,65
23281,94
23281,87
23281,61
23281,24
23281,36
86482,92
86482,99
86482,45
86482,56
86482,44
86482,36
86482,48
71119,75
71119,28
51746,97
51746,6
51746,26
51746,19
51746,80
51746,39
51746,83
51746,71
51746,14
51746,92
43306,97
43306,65
43306,76
32537,72
32537,64
32537,91
32537,38
32537,49
32537,74
23970,14
23970,92
23970,71
23970,22
23970,79
23970,26
23970,20
23970,58
23970,53
23970,50
98160,4
98160,30
98160,58
98160,92
32103,26
32103,34
32103,21
32103,10
32103,81
32103,59
32103,58
67503,27
67503,15
67503,61
47465,19
47465,28
47465,49
47465,34
27600,64
27600,90
27600,34
27600,85
27600,10
27600,92
27600,58
27600,26
27600,77
79761,63
79761,77
79761,70
16493,32
87530,12
87530,20
72239,50
72239,77
72239,93
72239,46
20841,20
15374,18
15374,94
15374,33
15374,42
15374,22
15374,67
66841,30
66841,22
66841,97
66841,62
66841,40
66841,36
66841,48
66841,33
42884,82
42884,2
42884,36
42884,12
42884,59
42884,63
49134,75
49134,44
49134,100
49134,32
49134,99
49134,88
49134,72
91833,16
91833,62
91833,43
48541,7
48541,10
99060,75
99060,88
99060,71
74913,73
74913,72
74913,14
74913,83
74913,57
74913,3
74913,63
74913,39
74913,95
7304,26
7304,68
7304,39
7304,43
7304,37
7304,30
66457,65
66457,69
66457,9
66457,98
66457,27
66457,34
83392,30
83392,24
83392,100
83392,15
83392,64
22064,8
22064,23
22064,5
22064,89
22064,18
22064,19
22064,42
22064,86
89987,58
89987,14
89987,83
89987,5
89987,35
89987,22
89987,64
89987,21
89987,85
89987,44
71811,41
71811,66
71811,9
71811,19
71811,42
6574,8
6574,97
6574,87
78342,26
78342,28
78342,1
78342,39
38993,2
38993,64
46319,70
46319,62
46319,23
46319,34
46319,51
46319,16
46319,60
46319,49
25188,51
25188,68
25188,45
25188,20
25188,61
25188,4
25188,65
25188,33
25188,36
25188,88
86994,91
86994,28
86994,84
86994,95
86994,58
86994,59
11281,41
11281,56
11281,19
11281,40
11281,88
67759,1
67759,32
67759,23
67759,56
67759,34
67759,48
92780,46
92780,16
92780,19
1491,9
1491,10
1491,48
1491,91
1491,93
1491,98
1491,16
1491,30
1491,13
1491,85
50017,40
50017,77
50017,31
50017,16
43174,78
43174,100
43174,66
43174,37
43174,62
43174,3
43174,67
43174,47
43174,82
74,13
74,44
74,29
74,38
74,85
74,78
74,41
74,17
74,71
74,95
23802,89
23802,29
23802,86
23802,6
23802,25
39480,26
39480,92
39480,2
39480,15
39480,59
39480,98
39480,81
39480,1
39480,14
19676,85
19676,38
19676,42
19676,76
19676,68
19676,40
19676,37
19676,33
19676,26
19676,16
71919,29
71919,78
71919,60
71919,7
6553,67
6553,97
6553,29
6553,94
6553,20
6553,59
6553,56
6553,34
6553,79
94165,73
94165,83
71963,50
71963,74
71963,53
71963,56
71963,64
71963,19
71963,46
71963,52
71963,65
71963,54
58827,48
58827,4
58827,86
58827,58
58827,56
58827,57
58827,39
93742,43
93742,6
93742,29
93742,9
93742,88
93742,20
3776,62
3776,89
50129,56
25936,83
25936,44
25936,49
25936,91
25936,35
25936,65
25936,51
25936,87
25936,99
19935,47
19935,27
19935,37
19935,63
59290,3
59290,95
59290,54
59290,30
59290,45
97495,59
97495,1
97495,66
97495,55
97495,28
97495,9
97495,48
97495,15
97495,41
72052,36
72052,98
72052,83
64240,10
64240,27
64240,99
64240,75
64240,60
64240,47
64240,11
64240,67
75381,45
75381,14
75381,37
75381,15
75381,90
75381,47
75381,35
76173,31
76173,82
76173,10
76173,100
76173,88
94982,99
94982,94
94982,15
94982,8
94982,98
94982,77
94982,59
94982,89
94982,74
94982,62
8327,2
8327,77
8327,82
8327,76
8327,46
72734,53
72734,37
72734,24
59430,35
59430,31
59430,26
59430,3
59430,54
59430,42
59430,36
59430,48
59430,82
59430,70
36320,62
36320,14
36320,26
36320,60
36320,33
96305,41
96305,7
96305,87
96305,47
96305,15
96305,48
96305,81
96305,90
96305,67
2572,13
2572,18
2572,10
94156,83
94156,69
94156,94
94156,34
94156,1
94156,21
94156,5
64074,20
64074,77
64074,84
64074,45
64074,76
92398,16
92398,61
92398,9
92398,96
92398,66
92398,71
92398,51
92398,67
92398,33
22220,57
22220,56
22220,27
22220,11
37302,58
37302,5
37302,37
37302,40
37302,84
37302,32
37302,29
37302,54
5306,6
25201,90
25201,76
40651,13
40651,12
40651,16
40651,50
40651,74
40651,99
40651,84
40651,95
39834,83
39834,24
39834,72
39834,3
39834,54
83486,29
83486,2
83486,5
83486,73
16408,64
16408,50
2340,5
2340,55
2340,46
23834,65
23834,51
23834,28
23834,83
25762,37
25762,92
25762,99
25762,34
25762,69
1502,35
1502,75
1502,17
1502,40
70709,71
70709,65
70709,10
70709,24
70709,85
70709,67
70709,89
298,23
298,78
39798,51
39798,16
39798,13
39798,15
39798,75
39798,86
39798,83
56251,83
56251,64
56251,73
56251,67
56251,71
56251,29
56251,55
56251,48
80944,97
80944,18
80944,25
80944,43
80944,77
80944,12
80944,37
80944,74
80944,72
67645,5
67645,59
67645,86
67645,80
67645,42
67645,1
73286,79
73286,80
73286,21
73286,95
73286,87
97285,50
97285,98
97285,48
97285,76
97285,42
97285,91
97285,6
97285,75
97285,15
97285,12
26315,44
26315,31
26315,53
26315,8
26315,60
10883,68
10883,30
10883,76
10883,46
10883,77
10883,71
10883,63
10883,94
10883,47
94314,49
94314,65
94314,84
94314,81
94314,100
94314,42
94314,14
95456,93
95456,17
95456,32
95456,44
30381,20
30381,15
30381,25
30381,46
30381,77
30381,47
30381,22
63632,7
63632,6
63632,86
63632,12
63632,37
89811,73
89811,39
89811,77
89811,35
89811,50
89811,45
89811,52
89811,67
89811,78
89811,15
49482,68
49482,19
49482,7
23640,53
23640,10
43853,54
43853,12
43853,4
43853,28
43853,79
43853,49
43853,86
63896,11
63896,43
63896,26
63896,10
63896,12
63896,23
63896,61
63896,53
63896,39
63896,42
63450,44
63450,98
63450,92
63450,6
63450,29
63450,27
63450,62
63450,47
63450,33
63450,59
99606,36
3315,14
3315,85
3315,92
3315,83
22840,44
22840,5
22840,30
22840,52
22840,23
22840,75
22840,47
22840,71
22840,77
80623,97
80623,96
80623,79
80623,14
80623,44
80623,75
80623,5
32264,71
32264,89
32264,1
32264,52
32264,23
9106,87
9106,57
9106,70
9106,18
9106,7
9106,98
9106,23
52624,87
52624,21
52624,23
52624,94
52624,17
52624,77
52624,10
89970,27
89970,91
89970,31
89970,35
89970,79
89970,47
89970,39
89970,51
89970,64
89970,14
45844,2
45844,87
45844,36
45844,48
45844,69
50842,25
50842,76
50842,35
50842,38
50842,70
27873,43
27873,80
27873,47
27873,94
11277,49
11277,97
91476,7
91476,11
91476,30
91476,41
72705,64
72705,86
72705,13
72705,34
72705,85
72705,70
72705,74
72705,22
72705,49
77298,70
77298,84
77298,85
77298,90
77298,75
47712,83
47712,88
47712,42
47712,25
47712,55
47712,29
47712,31
47712,36
1627,8
1627,96
26733,77
26733,65
26733,21
19248,68
19248,55
19248,80
19248,35
19248,47
19248,20
40349,1
22630,12
22630,18
22630,24
22630,76
22630,30
22630,65
22630,44
69110,2
69110,95
69110,67
69110,93
69110,62
70862,49
70862,18
70862,51
70862,10
70862,80
70862,55
70862,81
70862,99
79656,26
79656,44
79656,52
79656,15
34211,45
34211,14
34211,23
34211,69
35909,93
35909,71
35909,59
35909,20
35909,96
35909,35
35909,17
35909,92
35909,70
32818,64
32818,1
32818,73
32818,88
32818,39
32818,49
47910,43
47910,99
47910,18
47910,98
47910,88
47910,32
47910,87
47910,52
47910,25
47910,92
23461,75
23461,87
23461,22
59224,20
59224,90
617,83
617,6
617,98
617,84
617,74
617,45
617,76
617,55
79685,87
79685,95
79685,12
79685,7
79685,18
79685,68
79685,55
79685,82
54453,95
54453,19
54453,98
54453,83
54453,55
15312,48
15312,23
15312,29
15312,3
15312,69
15312,82
15312,41
15312,71
9118,84
9118,13
68613,100
68613,2
22400,67
22400,65
22400,55
86002,19
86002,71
86002,72
86002,46
86002,16
76141,92
76141,50
76141,49
23317,46
23317,59
23317,28
59010,87
52961,74
52961,60
52961,7
52961,35
62882,98
62882,52
62882,48
43800,4
43800,16
43800,20
43800,38
43800,67
88444,86
88444,11
88444,10
88444,28
8725,15
8725,30
8725,44
8725,72
8725,48
83876,83
60602,52
60602,56
59325,71
59325,74
59325,3
59325,30
59325,53
59325,80
59325,46
59325,82
59325,4
59325,16
98339,23
98339,50
98339,6
98339,84
98339,16
98339,9
98339,88
98339,29
98339,7
98339,82
7485,56
7485,14
7485,89
7485,66
7485,17
7485,99
7485,43
7485,59
7485,72
7485,51
83908,32
41341,40
41341,16
41341,45
41341,49
41341,91
15154,73
99325,99
99325,88
49538,66
49538,58
49538,43
49538,80
49538,83
49538,13
49538,8
73144,40
73144,4
73144,94
73144,99
73144,98
73144,46
14957,19
14957,63
31489,32
31489,11
31489,49
31489,55
7432,40
7432,16
7432,35
7432,54
7432,65
12182,90
12182,95
12182,67
12182,22
12182,46
2661,17
23616,50
23616,89
23616,78
23616,94
23616,52
41590,98
41590,62
41590,28
41590,21
41590,4
41590,24
41590,63
41590,30
41590,5
91977,59
91977,49
91977,31
50048,37
50048,44
50048,71
50048,12
83340,80
83340,57
83340,48
83340,96
64696,72
64696,32
60084,48
60084,33
60084,40
60084,64
42559,25
83586,45
669,38
669,22
669,27
669,86
669,42
21309,23
21309,26
21309,27
21309,45
21309,16
21309,98
73813,97
73813,60
73813,21
73813,10
73813,13
73813,87
73813,36
73813,94
93749,92
81364,80
81364,72
81364,69
81364,97
81364,81
81364,70
42081,32
42081,86
42081,7
42081,42
1930,16
1930,82
1930,3
1930,9
1930,40
1930,87
30557,78
30557,97
78624,20
78624,89
78624,75
78624,6
54136,85
54136,73
2237,93
2237,60
2237,3
2237,35
2237,32
2237,96
2237,14
2237,13
2237,50
87036,91
87036,20
87036,97
87036,56
87036,94
87036,100
87036,38
92088,93
92088,11
92088,90
8069,81
8069,22
8069,94
68848,33
10108,51
10108,47
60709,64
60709,29
60709,18
60709,94
60709,7
60709,58
60709,85
60709,73
60709,44
60709,31
63587,81
63587,10
63587,47
63587,55
63587,100
63587,92
60796,62
60796,42
60796,32
60796,97
90508,26
90508,94
90508,12
90508,31
55593,5
55593,86
55593,8
55593,72
9766,25
9766,33
9766,42
9766,40
9766,12
51730,97
51730,78
51730,72
51730,59
51730,92
51730,25
51730,29
91322,8
77325,37
77325,26
77325,35
77325,88
77325,91
77325,58
77325,32
77325,45
77325,29
47696,54
47696,97
47696,84
47696,2
47696,82
47696,70
47696,68
47696,32
86354,50
86354,23
86354,46
86354,88
86354,13
86354,56
86354,11
56885,64
35956,81
35956,75
35956,38
35956,30
35956,24
35956,12
35956,36
35956,92
35956,51
35956,83
30745,87
30745,43
30745,42
30745,58
30745,86
